descriptor_ui,replication_count,nodes
D000659,3,"node_2,node_5,node_7"
D000661,3,"node_2,node_5,node_8"
D000662,3,"node_2,node_5,node_8"
D000663,3,"node_10,node_5,node_6"
D000664,3,"node_2,node_6,node_7"
D000665,3,"node_10,node_2,node_6"
D000666,3,"node_2,node_7,node_8"
D000667,4,"node_1,node_2,node_7,node_8"
D000668,4,"node_1,node_10,node_6,node_8"
D000669,3,"node_1,node_7,node_8"
D000670,3,"node_10,node_2,node_8"
D000671,3,"node_1,node_10,node_6"
D000672,3,"node_1,node_10,node_6"
D000673,3,"node_1,node_10,node_6"
D000674,3,"node_1,node_2,node_8"
D000675,3,"node_10,node_2,node_8"
D000676,4,"node_10,node_2,node_5,node_8"
D000677,3,"node_1,node_2,node_8"
D000678,4,"node_10,node_2,node_5,node_8"
D000679,3,"node_1,node_2,node_5"
D000680,3,"node_1,node_2,node_8"
D000681,3,"node_2,node_5,node_7"
D000682,3,"node_2,node_6,node_7"
D000683,4,"node_2,node_6,node_7,node_8"
D000685,3,"node_2,node_6,node_7"
D000686,3,"node_1,node_10,node_6"
D000687,3,"node_10,node_2,node_8"
D000688,3,"node_10,node_2,node_8"
D000690,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D000691,4,"node_10,node_2,node_7,node_8"
D000693,4,"node_1,node_5,node_7,node_8"
D000694,5,"node_1,node_10,node_2,node_6,node_7"
D000695,3,"node_1,node_10,node_8"
D000697,3,"node_2,node_6,node_7"
D000698,3,"node_1,node_10,node_7"
D000699,5,"node_1,node_10,node_5,node_6,node_8"
D000700,3,"node_2,node_6,node_7"
D000701,3,"node_2,node_6,node_7"
D000703,3,"node_1,node_5,node_8"
D000704,5,"node_1,node_2,node_5,node_7,node_8"
D000705,5,"node_1,node_10,node_2,node_5,node_8"
D000706,3,"node_2,node_6,node_7"
D000707,3,"node_1,node_2,node_8"
D000708,5,"node_1,node_10,node_2,node_5,node_8"
D000709,4,"node_10,node_2,node_6,node_7"
D000710,4,"node_10,node_2,node_6,node_7"
D000711,3,"node_1,node_10,node_6"
D000712,5,"node_1,node_10,node_2,node_5,node_6"
D000713,4,"node_1,node_10,node_2,node_7"
D000714,3,"node_1,node_10,node_7"
D000715,3,"node_5,node_7,node_8"
D000716,4,"node_5,node_6,node_7,node_8"
D000717,3,"node_5,node_7,node_8"
D000718,3,"node_5,node_7,node_8"
D000719,3,"node_5,node_7,node_8"
D000720,4,"node_5,node_6,node_7,node_8"
D000721,4,"node_2,node_5,node_6,node_7"
D000722,3,"node_10,node_5,node_6"
D000723,3,"node_10,node_5,node_6"
D000724,3,"node_1,node_10,node_5"
D000725,3,"node_2,node_6,node_7"
D000726,5,"node_1,node_2,node_5,node_6,node_7"
D000727,3,"node_2,node_6,node_7"
D000728,3,"node_2,node_6,node_7"
D000730,3,"node_2,node_6,node_7"
D000731,3,"node_2,node_6,node_7"
D000732,3,"node_2,node_6,node_7"
D000733,3,"node_2,node_6,node_7"
D000734,3,"node_2,node_6,node_7"
D000735,4,"node_2,node_5,node_6,node_7"
D000736,3,"node_2,node_6,node_7"
D000737,3,"node_2,node_6,node_7"
D000738,4,"node_2,node_5,node_6,node_7"
D000739,3,"node_5,node_6,node_8"
D000740,3,"node_1,node_10,node_6"
D000741,3,"node_1,node_10,node_6"
D000742,3,"node_1,node_10,node_6"
D000743,3,"node_1,node_10,node_6"
D000744,5,"node_1,node_10,node_5,node_6,node_8"
D000745,3,"node_1,node_10,node_6"
D000746,3,"node_1,node_10,node_6"
D000747,3,"node_1,node_10,node_6"
D000748,3,"node_1,node_10,node_6"
D000749,3,"node_1,node_10,node_6"
D000750,3,"node_1,node_10,node_6"
D000751,4,"node_1,node_10,node_5,node_6"
D000752,4,"node_1,node_10,node_5,node_6"
D000753,3,"node_1,node_10,node_6"
D000754,3,"node_1,node_10,node_6"
D000755,3,"node_1,node_10,node_6"
D000756,3,"node_1,node_10,node_6"
D000757,4,"node_1,node_10,node_5,node_8"
D000758,3,"node_1,node_10,node_5"
D000759,3,"node_2,node_6,node_7"
D000760,3,"node_1,node_10,node_5"
D000761,4,"node_5,node_6,node_7,node_8"
D000762,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D000763,3,"node_1,node_10,node_5"
D000764,3,"node_1,node_10,node_5"
D000765,3,"node_1,node_10,node_5"
D000766,4,"node_1,node_10,node_5,node_7"
D000767,3,"node_1,node_10,node_5"
D000768,3,"node_1,node_10,node_5"
D000769,3,"node_1,node_10,node_5"
D000770,3,"node_1,node_10,node_5"
D000771,3,"node_1,node_10,node_5"
D000772,3,"node_1,node_10,node_5"
D000773,3,"node_1,node_10,node_5"
D000774,3,"node_1,node_10,node_5"
D000775,3,"node_1,node_10,node_5"
D000776,3,"node_10,node_6,node_7"
D000777,3,"node_2,node_6,node_7"
D000778,3,"node_2,node_6,node_7"
D000779,3,"node_2,node_6,node_7"
D000780,3,"node_1,node_5,node_8"
D000781,5,"node_1,node_10,node_2,node_7,node_8"
D000782,5,"node_1,node_2,node_5,node_6,node_8"
D000783,3,"node_1,node_10,node_7"
D000784,3,"node_1,node_10,node_7"
D000785,4,"node_1,node_10,node_2,node_7"
D000786,3,"node_1,node_5,node_8"
D000787,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D000788,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D000789,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D000790,3,"node_1,node_6,node_8"
D000792,3,"node_1,node_6,node_8"
D000793,3,"node_1,node_10,node_2"
D000794,3,"node_1,node_10,node_5"
D000795,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D000796,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000798,3,"node_1,node_10,node_7"
D000799,5,"node_1,node_10,node_2,node_7,node_8"
D000800,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000801,3,"node_10,node_5,node_6"
D000802,3,"node_2,node_6,node_7"
D000803,4,"node_2,node_5,node_6,node_7"
D000804,4,"node_2,node_5,node_6,node_7"
D000805,4,"node_2,node_5,node_6,node_7"
D000806,3,"node_2,node_6,node_7"
D000808,3,"node_2,node_6,node_7"
D000809,4,"node_2,node_5,node_6,node_7"
D000810,3,"node_2,node_5,node_7"
D000811,3,"node_10,node_5,node_6"
D000812,3,"node_10,node_2,node_8"
D000813,4,"node_2,node_5,node_7,node_8"
D000814,3,"node_2,node_5,node_8"
D000815,5,"node_10,node_2,node_5,node_6,node_7"
D000816,3,"node_10,node_2,node_8"
D000817,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000818,3,"node_10,node_5,node_6"
D000819,3,"node_1,node_5,node_8"
D000820,3,"node_1,node_10,node_2"
D000821,5,"node_1,node_2,node_5,node_6,node_8"
D000822,3,"node_10,node_2,node_8"
D000823,3,"node_1,node_5,node_8"
D000824,3,"node_1,node_5,node_8"
D000825,3,"node_1,node_10,node_5"
D000826,3,"node_1,node_2,node_8"
D000827,3,"node_1,node_10,node_5"
D000828,3,"node_10,node_5,node_6"
D000829,3,"node_10,node_5,node_6"
D000830,3,"node_10,node_5,node_6"
D000831,3,"node_10,node_5,node_6"
D000832,3,"node_10,node_5,node_6"
D000833,3,"node_10,node_5,node_6"
D000835,3,"node_10,node_5,node_6"
D000836,3,"node_10,node_5,node_6"
D000837,3,"node_10,node_2,node_6"
D000838,3,"node_2,node_5,node_6"
D000839,3,"node_1,node_10,node_7"
D000840,4,"node_10,node_2,node_7,node_8"
D000841,3,"node_10,node_2,node_8"
D000842,3,"node_1,node_10,node_6"
D000843,3,"node_1,node_2,node_5"
D000844,3,"node_1,node_10,node_5"
D000845,3,"node_10,node_5,node_6"
D000846,4,"node_5,node_6,node_7,node_8"
D000847,3,"node_5,node_7,node_8"
D000848,5,"node_1,node_10,node_2,node_5,node_8"
D000849,4,"node_1,node_6,node_7,node_8"
D000850,4,"node_1,node_10,node_5,node_8"
D000851,3,"node_1,node_2,node_8"
D000852,3,"node_10,node_5,node_6"
D000853,4,"node_1,node_10,node_5,node_6"
D000854,3,"node_10,node_5,node_6"
D000855,3,"node_1,node_6,node_8"
D000856,3,"node_1,node_10,node_6"
D000857,4,"node_1,node_6,node_7,node_8"
D000858,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D000860,3,"node_1,node_6,node_8"
D000861,3,"node_2,node_6,node_7"
D000862,3,"node_2,node_6,node_7"
D000863,3,"node_2,node_6,node_7"
D000864,3,"node_10,node_2,node_7"
D000865,3,"node_10,node_2,node_8"
D000866,3,"node_10,node_5,node_6"
D000867,3,"node_1,node_10,node_7"
D000868,4,"node_1,node_10,node_6,node_7"
D000869,3,"node_1,node_10,node_7"
D000870,6,"node_1,node_2,node_5,node_6,node_7,node_8"
D000871,3,"node_2,node_6,node_7"
D000872,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000873,5,"node_1,node_10,node_2,node_6,node_8"
D000874,5,"node_1,node_10,node_2,node_5,node_8"
D000875,5,"node_1,node_10,node_2,node_6,node_8"
D000876,3,"node_1,node_2,node_8"
D000877,3,"node_2,node_5,node_7"
D000878,3,"node_2,node_5,node_7"
D000880,6,"node_1,node_10,node_2,node_6,node_7,node_8"
D000881,3,"node_1,node_10,node_6"
D000882,3,"node_10,node_5,node_6"
D000883,4,"node_1,node_10,node_5,node_6"
D000884,3,"node_1,node_10,node_5"
D000885,3,"node_1,node_10,node_5"
D000886,5,"node_1,node_5,node_6,node_7,node_8"
D000887,4,"node_1,node_5,node_6,node_8"
D000888,3,"node_2,node_6,node_7"
D000889,3,"node_2,node_6,node_7"
D000890,3,"node_2,node_6,node_7"
D000891,3,"node_2,node_6,node_7"
D000892,3,"node_2,node_6,node_7"
D000893,3,"node_2,node_6,node_7"
D000894,3,"node_2,node_6,node_7"
D000897,3,"node_2,node_6,node_7"
D000898,3,"node_1,node_5,node_8"
D000899,3,"node_10,node_2,node_8"
D000900,3,"node_2,node_6,node_7"
D000903,3,"node_2,node_6,node_7"
D000904,3,"node_2,node_6,node_7"
D000906,3,"node_2,node_6,node_7"
D000907,3,"node_2,node_6,node_7"
D000908,3,"node_2,node_6,node_7"
D000909,3,"node_2,node_6,node_7"
D000910,3,"node_2,node_6,node_7"
D000911,3,"node_2,node_6,node_7"
D000912,3,"node_2,node_6,node_7"
D000913,3,"node_2,node_6,node_7"
D000914,3,"node_2,node_6,node_7"
D000915,4,"node_1,node_10,node_7,node_8"
D000916,3,"node_1,node_5,node_8"
D000917,3,"node_1,node_7,node_8"
D000918,3,"node_1,node_2,node_8"
D000919,4,"node_1,node_2,node_6,node_8"
D000920,3,"node_1,node_7,node_8"
D000921,4,"node_1,node_6,node_7,node_8"
D000922,4,"node_1,node_2,node_6,node_7"
D000923,3,"node_2,node_6,node_7"
D000924,3,"node_2,node_6,node_7"
D000925,3,"node_2,node_6,node_7"
D000926,6,"node_1,node_2,node_5,node_6,node_7,node_8"
D000927,3,"node_2,node_6,node_7"
D000928,3,"node_2,node_6,node_7"
D000929,3,"node_2,node_6,node_7"
D000930,3,"node_2,node_6,node_7"
D000931,4,"node_10,node_2,node_6,node_7"
D000932,3,"node_2,node_6,node_7"
D000933,3,"node_2,node_6,node_7"
D000934,4,"node_10,node_2,node_6,node_7"
D000935,3,"node_2,node_6,node_7"
D000936,3,"node_2,node_6,node_7"
D000937,3,"node_1,node_7,node_8"
D000938,4,"node_1,node_5,node_7,node_8"
D000939,3,"node_2,node_6,node_7"
D000940,3,"node_1,node_5,node_8"
D000941,3,"node_2,node_6,node_7"
D000942,3,"node_2,node_6,node_7"
D000943,4,"node_10,node_2,node_6,node_7"
D000944,4,"node_10,node_2,node_6,node_7"
D000945,4,"node_10,node_2,node_6,node_7"
D000946,3,"node_2,node_6,node_7"
D000947,3,"node_2,node_6,node_7"
D000949,4,"node_2,node_6,node_7,node_8"
D000950,4,"node_10,node_2,node_6,node_7"
D000951,3,"node_2,node_6,node_7"
D000952,3,"node_2,node_6,node_7"
D000953,3,"node_2,node_6,node_7"
D000954,3,"node_2,node_6,node_7"
D000955,3,"node_2,node_6,node_7"
D000956,3,"node_2,node_6,node_7"
D000957,3,"node_2,node_6,node_7"
D000958,3,"node_2,node_5,node_7"
D000959,3,"node_2,node_6,node_7"
D000960,3,"node_2,node_6,node_7"
D000961,6,"node_1,node_10,node_2,node_6,node_7,node_8"
D000962,3,"node_2,node_6,node_7"
D000963,4,"node_1,node_2,node_6,node_7"
D000964,4,"node_1,node_2,node_6,node_7"
D000965,4,"node_2,node_5,node_6,node_7"
D000966,3,"node_2,node_7,node_8"
D000967,4,"node_10,node_2,node_7,node_8"
D000968,3,"node_2,node_7,node_8"
D000969,3,"node_2,node_6,node_7"
D000970,3,"node_2,node_6,node_7"
D000971,4,"node_1,node_5,node_6,node_8"
D000972,3,"node_2,node_6,node_7"
D000974,3,"node_2,node_6,node_7"
D000975,4,"node_10,node_2,node_6,node_7"
D000976,3,"node_2,node_6,node_7"
D000977,3,"node_2,node_6,node_7"
D000978,3,"node_2,node_6,node_7"
D000979,4,"node_2,node_6,node_7,node_8"
D000980,3,"node_2,node_6,node_7"
D000981,3,"node_2,node_6,node_7"
D000982,3,"node_2,node_6,node_7"
D000983,3,"node_10,node_2,node_8"
D000985,3,"node_5,node_7,node_8"
D000986,3,"node_2,node_6,node_7"
D000987,3,"node_1,node_10,node_7"
D000988,4,"node_1,node_2,node_6,node_7"
D000989,3,"node_2,node_6,node_7"
D000990,4,"node_10,node_2,node_6,node_7"
D000991,3,"node_2,node_6,node_7"
D000992,4,"node_10,node_2,node_6,node_7"
D000993,3,"node_2,node_6,node_7"
D000994,3,"node_2,node_6,node_7"
D000995,3,"node_2,node_6,node_7"
D000996,3,"node_2,node_6,node_7"
D000997,4,"node_10,node_2,node_6,node_7"
D000998,3,"node_2,node_6,node_7"
D000999,3,"node_1,node_10,node_5"
D001000,3,"node_10,node_5,node_6"
D001001,3,"node_10,node_5,node_6"
D001002,5,"node_1,node_2,node_6,node_7,node_8"
D001003,3,"node_1,node_7,node_8"
D001004,3,"node_1,node_10,node_7"
D001005,4,"node_1,node_10,node_6,node_7"
D001006,3,"node_1,node_10,node_5"
D001007,3,"node_1,node_5,node_8"
D001008,3,"node_1,node_10,node_5"
D001009,3,"node_1,node_5,node_8"
D001010,4,"node_1,node_10,node_2,node_5"
D001011,3,"node_1,node_10,node_5"
D001012,3,"node_1,node_10,node_5"
D001013,3,"node_1,node_10,node_5"
D001014,3,"node_1,node_10,node_7"
D001015,3,"node_1,node_10,node_7"
D001016,5,"node_1,node_5,node_6,node_7,node_8"
D001017,3,"node_1,node_10,node_5"
D001018,3,"node_1,node_10,node_7"
D001019,3,"node_1,node_10,node_7"
D001020,3,"node_1,node_10,node_5"
D001021,3,"node_1,node_10,node_5"
D001022,3,"node_1,node_10,node_5"
D001023,3,"node_1,node_10,node_5"
D001024,3,"node_1,node_10,node_5"
D001025,3,"node_1,node_10,node_7"
D001026,3,"node_1,node_10,node_5"
D001027,3,"node_1,node_6,node_8"
D001028,3,"node_1,node_10,node_5"
D001029,3,"node_10,node_5,node_6"
D001030,3,"node_2,node_6,node_7"
D001031,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D001032,3,"node_10,node_2,node_8"
D001034,3,"node_1,node_6,node_8"
D001035,3,"node_1,node_10,node_7"
D001036,3,"node_1,node_10,node_7"
D001037,4,"node_1,node_6,node_7,node_8"
D001039,4,"node_1,node_6,node_7,node_8"
D001041,4,"node_1,node_6,node_7,node_8"
D001042,3,"node_10,node_5,node_6"
D001044,5,"node_1,node_10,node_6,node_7,node_8"
D001045,3,"node_5,node_6,node_8"
D001046,3,"node_2,node_6,node_7"
D001047,4,"node_1,node_10,node_2,node_6"
D001048,3,"node_10,node_5,node_6"
D001049,4,"node_1,node_10,node_6,node_8"
D001050,5,"node_1,node_2,node_5,node_6,node_8"
D001051,4,"node_2,node_5,node_6,node_7"
D001052,3,"node_2,node_6,node_7"
D001053,4,"node_10,node_2,node_6,node_7"
D001054,4,"node_10,node_2,node_6,node_7"
D001055,4,"node_10,node_2,node_6,node_7"
D001056,4,"node_10,node_2,node_6,node_7"
D001057,4,"node_10,node_2,node_6,node_7"
D001058,4,"node_1,node_2,node_7,node_8"
D001059,3,"node_2,node_6,node_7"
D001060,4,"node_1,node_2,node_7,node_8"
D001061,3,"node_2,node_5,node_7"
D001062,3,"node_1,node_10,node_2"
D001063,4,"node_1,node_10,node_6,node_7"
D001064,4,"node_1,node_10,node_7,node_8"
D001065,3,"node_1,node_7,node_8"
D001066,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D001067,3,"node_2,node_6,node_7"
D001068,4,"node_1,node_10,node_6,node_8"
D001069,5,"node_1,node_2,node_5,node_7,node_8"
D001070,3,"node_1,node_5,node_8"
D001071,3,"node_5,node_7,node_8"
D001072,5,"node_1,node_5,node_6,node_7,node_8"
D001073,5,"node_1,node_10,node_2,node_6,node_8"
D001074,3,"node_2,node_7,node_8"
D001076,3,"node_1,node_10,node_5"
D001077,3,"node_1,node_10,node_2"
D001078,3,"node_1,node_7,node_8"
D001079,3,"node_1,node_10,node_5"
D001080,4,"node_10,node_2,node_6,node_8"
D001081,3,"node_2,node_5,node_7"
D001082,4,"node_1,node_10,node_7,node_8"
D001083,3,"node_2,node_6,node_7"
D001084,5,"node_1,node_10,node_2,node_6,node_8"
D001085,4,"node_10,node_2,node_6,node_8"
D001086,5,"node_10,node_2,node_5,node_6,node_8"
D001087,3,"node_2,node_5,node_6"
D001088,3,"node_10,node_2,node_6"
D001089,3,"node_2,node_5,node_8"
D001091,4,"node_2,node_5,node_6,node_7"
D001092,4,"node_2,node_5,node_6,node_7"
D001093,4,"node_2,node_5,node_6,node_7"
D001094,4,"node_2,node_5,node_6,node_7"
D001095,3,"node_10,node_2,node_6"
D001096,3,"node_5,node_7,node_8"
D001097,3,"node_10,node_5,node_6"
D001098,3,"node_1,node_10,node_2"
D001099,3,"node_1,node_2,node_5"
D001100,3,"node_1,node_5,node_8"
D001101,4,"node_10,node_2,node_6,node_7"
D001102,3,"node_1,node_10,node_5"
D001103,3,"node_1,node_10,node_6"
D001104,3,"node_2,node_5,node_8"
D001105,3,"node_10,node_5,node_7"
D001106,3,"node_1,node_10,node_5"
D001107,3,"node_2,node_6,node_8"
D001108,3,"node_2,node_6,node_8"
D001109,5,"node_1,node_2,node_5,node_6,node_8"
D001110,3,"node_10,node_2,node_7"
D001111,3,"node_1,node_2,node_5"
D001112,3,"node_1,node_10,node_7"
D001113,3,"node_1,node_10,node_5"
D001114,3,"node_1,node_10,node_6"
D001115,5,"node_1,node_10,node_2,node_7,node_8"
D001116,3,"node_10,node_2,node_6"
D001117,3,"node_1,node_10,node_5"
D001118,3,"node_2,node_5,node_7"
D001119,3,"node_2,node_5,node_7"
D001120,3,"node_2,node_6,node_7"
D001121,3,"node_2,node_5,node_7"
D001122,3,"node_2,node_5,node_7"
D001123,3,"node_2,node_5,node_7"
D001124,3,"node_2,node_5,node_7"
D001125,4,"node_2,node_6,node_7,node_8"
D001126,3,"node_2,node_5,node_7"
D001127,4,"node_2,node_5,node_6,node_7"
D001128,4,"node_2,node_5,node_6,node_7"
D001129,4,"node_1,node_10,node_2,node_8"
D001130,3,"node_2,node_5,node_7"
D001131,3,"node_2,node_5,node_7"
D001132,3,"node_1,node_10,node_6"
D001133,3,"node_1,node_2,node_5"
D001134,3,"node_1,node_10,node_7"
D001135,3,"node_10,node_5,node_6"
D001136,3,"node_2,node_6,node_7"
D001138,3,"node_2,node_5,node_8"
D001139,4,"node_1,node_10,node_5,node_8"
D001140,4,"node_10,node_2,node_7,node_8"
D001141,5,"node_10,node_2,node_5,node_6,node_7"
D001142,3,"node_2,node_5,node_7"
D001143,4,"node_1,node_10,node_2,node_8"
D001145,5,"node_1,node_10,node_2,node_5,node_8"
D001146,5,"node_1,node_10,node_2,node_5,node_8"
D001147,3,"node_2,node_7,node_8"
D001148,3,"node_2,node_7,node_8"
D001149,3,"node_2,node_5,node_6"
D001150,4,"node_10,node_2,node_7,node_8"
D001151,3,"node_2,node_6,node_7"
D001152,5,"node_2,node_5,node_6,node_7,node_8"
D001153,3,"node_2,node_7,node_8"
D001154,3,"node_5,node_6,node_8"
D001155,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D001156,3,"node_10,node_5,node_6"
D001157,3,"node_1,node_10,node_7"
D001158,3,"node_1,node_10,node_5"
D001159,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D001160,3,"node_1,node_10,node_5"
D001161,3,"node_1,node_10,node_7"
D001162,3,"node_1,node_10,node_7"
D001163,3,"node_1,node_10,node_5"
D001164,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D001165,4,"node_1,node_10,node_5,node_7"
D001166,4,"node_1,node_10,node_5,node_7"
D001167,3,"node_1,node_10,node_7"
D001168,3,"node_1,node_10,node_5"
D001169,5,"node_1,node_10,node_2,node_5,node_8"
D001170,4,"node_1,node_10,node_5,node_7"
D001171,4,"node_1,node_10,node_5,node_8"
D001172,4,"node_1,node_10,node_5,node_8"
D001173,3,"node_10,node_2,node_7"
D001174,3,"node_1,node_10,node_6"
D001175,3,"node_1,node_6,node_8"
D001176,4,"node_1,node_10,node_5,node_6"
D001177,3,"node_1,node_10,node_5"
D001178,4,"node_1,node_10,node_5,node_6"
D001179,3,"node_5,node_7,node_8"
D001180,3,"node_2,node_6,node_7"
D001181,3,"node_10,node_5,node_6"
D001182,5,"node_1,node_10,node_2,node_6,node_8"
D001183,3,"node_1,node_2,node_8"
D001184,4,"node_1,node_6,node_7,node_8"
D001185,4,"node_1,node_5,node_6,node_8"
D001186,4,"node_1,node_5,node_7,node_8"
D001187,3,"node_1,node_7,node_8"
D001188,3,"node_10,node_5,node_6"
D001189,5,"node_10,node_2,node_5,node_6,node_7"
D001190,3,"node_1,node_2,node_8"
D001191,3,"node_2,node_5,node_7"
D001192,3,"node_2,node_5,node_7"
D001193,4,"node_1,node_2,node_5,node_7"
D001194,4,"node_10,node_2,node_6,node_8"
D001195,5,"node_1,node_10,node_2,node_5,node_8"
D001196,3,"node_1,node_10,node_5"
D001197,3,"node_10,node_5,node_6"
D001198,3,"node_1,node_10,node_5"
D001199,3,"node_10,node_5,node_6"
D001200,3,"node_10,node_5,node_6"
D001201,3,"node_1,node_2,node_8"
D001202,3,"node_1,node_7,node_8"
D001203,3,"node_10,node_5,node_6"
D001204,3,"node_2,node_5,node_7"
D001205,4,"node_10,node_2,node_7,node_8"
D001206,3,"node_1,node_10,node_5"
D001207,3,"node_5,node_7,node_8"
D001208,3,"node_2,node_7,node_8"
D001209,3,"node_2,node_7,node_8"
D001210,3,"node_2,node_7,node_8"
D001211,3,"node_2,node_7,node_8"
D001212,4,"node_2,node_6,node_7,node_8"
D001213,4,"node_2,node_5,node_6,node_8"
D001215,3,"node_2,node_5,node_7"
D001216,3,"node_2,node_6,node_7"
D001217,3,"node_2,node_5,node_7"
D001218,3,"node_2,node_6,node_7"
D001219,3,"node_2,node_5,node_7"
D001220,3,"node_2,node_5,node_7"
D001221,3,"node_2,node_5,node_7"
D001222,3,"node_2,node_5,node_7"
D001223,3,"node_2,node_5,node_7"
D001224,3,"node_2,node_6,node_7"
D001225,3,"node_2,node_5,node_7"
D001226,3,"node_2,node_5,node_7"
D001227,3,"node_2,node_5,node_7"
D001228,3,"node_1,node_10,node_6"
D001229,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D001230,3,"node_10,node_5,node_6"
D001231,3,"node_10,node_5,node_6"
D001232,3,"node_10,node_5,node_6"
D001233,3,"node_10,node_5,node_6"
D001234,3,"node_10,node_5,node_6"
D001235,3,"node_10,node_5,node_6"
D001236,3,"node_10,node_5,node_6"
D001237,5,"node_1,node_10,node_2,node_7,node_8"
D001238,3,"node_1,node_10,node_5"
D001239,3,"node_1,node_2,node_5"
D001240,5,"node_1,node_10,node_2,node_5,node_8"
D001241,3,"node_10,node_2,node_8"
D001242,3,"node_1,node_5,node_8"
D001243,3,"node_1,node_10,node_5"
D001244,3,"node_1,node_10,node_2"
D001245,3,"node_1,node_10,node_2"
D001246,4,"node_2,node_5,node_6,node_7"
D001247,3,"node_1,node_6,node_8"
D001248,3,"node_1,node_10,node_8"
D001249,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D001250,5,"node_1,node_10,node_2,node_7,node_8"
D001251,3,"node_1,node_10,node_7"
D001252,3,"node_2,node_6,node_7"
D001253,5,"node_1,node_2,node_5,node_6,node_8"
D001254,3,"node_1,node_10,node_5"
D001255,3,"node_10,node_6,node_8"
D001256,3,"node_6,node_7,node_8"
D001257,3,"node_10,node_2,node_6"
D001259,4,"node_1,node_6,node_7,node_8"
D001260,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D001261,3,"node_1,node_10,node_5"
D001262,3,"node_2,node_5,node_8"
D001264,4,"node_1,node_6,node_7,node_8"
D001265,3,"node_1,node_10,node_2"
D001266,3,"node_2,node_5,node_7"
D001267,3,"node_2,node_5,node_7"
D001268,3,"node_1,node_2,node_5"
D001269,3,"node_1,node_2,node_5"
D001270,3,"node_1,node_2,node_5"
D001271,3,"node_1,node_5,node_8"
D001272,4,"node_1,node_5,node_7,node_8"
D001273,3,"node_1,node_7,node_8"
D001274,4,"node_1,node_5,node_7,node_8"
D001275,3,"node_2,node_5,node_7"
D001276,3,"node_2,node_5,node_7"
D001277,3,"node_2,node_5,node_7"
D001278,4,"node_10,node_2,node_5,node_8"
D001279,3,"node_1,node_2,node_8"
D001280,3,"node_10,node_2,node_8"
D001281,5,"node_1,node_10,node_2,node_5,node_8"
