descriptor_ui,replication_count,nodes
D000670,3,"node_4,node_7,node_8"
D000671,2,"node_5,node_6"
D000672,3,"node_1,node_5,node_7"
D000673,3,"node_3,node_4,node_5"
D000674,3,"node_10,node_3,node_5"
D000675,3,"node_4,node_7,node_8"
D000676,4,"node_10,node_4,node_7,node_8"
D000677,3,"node_4,node_8,node_9"
D000678,4,"node_3,node_4,node_7,node_8"
D000679,3,"node_1,node_4,node_8"
D000680,3,"node_4,node_7,node_9"
D000681,3,"node_1,node_2,node_4"
D000682,3,"node_10,node_4,node_5"
D000683,4,"node_3,node_4,node_5,node_7"
D000685,2,"node_4,node_5"
D000686,3,"node_3,node_4,node_7"
D000687,4,"node_10,node_3,node_4,node_6"
D000688,4,"node_10,node_3,node_4,node_6"
D000690,6,"node_10,node_2,node_3,node_4,node_5,node_7"
D000691,4,"node_4,node_5,node_7,node_8"
D000693,4,"node_10,node_4,node_5,node_7"
D000694,6,"node_1,node_3,node_4,node_6,node_7,node_8"
D000695,3,"node_1,node_7,node_9"
D000697,3,"node_1,node_10,node_4"
D000698,3,"node_4,node_5,node_7"
D000699,4,"node_10,node_3,node_5,node_8"
D000700,3,"node_1,node_10,node_4"
D000701,3,"node_1,node_10,node_4"
D000703,2,"node_2,node_9"
D000704,5,"node_10,node_3,node_4,node_5,node_6"
D000705,4,"node_1,node_4,node_6,node_7"
D000706,2,"node_4,node_5"
D000707,2,"node_3,node_9"
D000708,4,"node_2,node_3,node_4,node_5"
D000709,3,"node_10,node_2,node_5"
D000710,3,"node_10,node_2,node_5"
D000711,2,"node_3,node_5"
D000712,5,"node_1,node_3,node_5,node_8,node_9"
D000713,3,"node_2,node_5,node_8"
D000714,2,"node_5,node_8"
D000715,3,"node_10,node_6,node_8"
D000716,4,"node_1,node_10,node_6,node_8"
D000717,3,"node_10,node_6,node_8"
D000718,3,"node_10,node_6,node_8"
D000719,3,"node_10,node_6,node_8"
D000720,2,"node_2,node_4"
D000721,5,"node_1,node_2,node_4,node_7,node_8"
D000722,2,"node_2,node_8"
D000723,2,"node_2,node_8"
D000724,1,node_3
D000725,3,"node_1,node_10,node_6"
D000726,4,"node_1,node_10,node_4,node_5"
D000727,2,"node_4,node_5"
D000728,3,"node_1,node_10,node_4"
D000730,3,"node_3,node_4,node_9"
D000731,3,"node_3,node_4,node_9"
D000732,3,"node_3,node_4,node_9"
D000733,3,"node_3,node_4,node_9"
D000734,3,"node_3,node_4,node_9"
D000735,5,"node_1,node_3,node_4,node_6,node_9"
D000736,3,"node_3,node_4,node_9"
D000737,3,"node_3,node_4,node_9"
D000738,5,"node_1,node_3,node_4,node_6,node_9"
D000739,2,"node_1,node_8"
D000740,2,"node_3,node_4"
D000741,2,"node_3,node_4"
D000742,4,"node_3,node_4,node_5,node_8"
D000743,2,"node_3,node_4"
D000744,3,"node_3,node_4,node_9"
D000745,4,"node_3,node_4,node_5,node_8"
D000746,4,"node_3,node_4,node_5,node_8"
D000747,2,"node_3,node_4"
D000748,2,"node_3,node_4"
D000749,2,"node_3,node_4"
D000750,2,"node_3,node_4"
D000751,4,"node_3,node_4,node_5,node_9"
D000752,4,"node_3,node_4,node_5,node_7"
D000753,2,"node_3,node_4"
D000754,2,"node_3,node_4"
D000755,4,"node_3,node_4,node_5,node_8"
D000756,2,"node_3,node_4"
D000757,5,"node_10,node_3,node_5,node_6,node_9"
D000758,3,"node_4,node_5,node_8"
D000759,3,"node_1,node_10,node_4"
D000760,3,"node_4,node_5,node_6"
D000761,2,"node_2,node_4"
D000762,4,"node_2,node_4,node_5,node_9"
D000763,3,"node_4,node_5,node_8"
D000764,3,"node_4,node_5,node_8"
D000765,3,"node_4,node_5,node_8"
D000766,5,"node_4,node_5,node_6,node_7,node_8"
D000767,3,"node_4,node_5,node_8"
D000768,3,"node_4,node_5,node_8"
D000769,3,"node_4,node_5,node_8"
D000770,3,"node_4,node_5,node_8"
D000771,3,"node_4,node_5,node_8"
D000772,3,"node_4,node_5,node_8"
D000773,3,"node_4,node_5,node_8"
D000774,3,"node_4,node_5,node_8"
D000775,3,"node_4,node_5,node_8"
D000776,3,"node_1,node_7,node_8"
D000777,3,"node_1,node_10,node_4"
D000778,3,"node_1,node_10,node_4"
D000779,3,"node_1,node_10,node_4"
D000780,3,"node_10,node_5,node_7"
D000781,5,"node_10,node_4,node_5,node_7,node_8"
D000782,4,"node_2,node_3,node_7,node_8"
D000783,2,"node_1,node_3"
D000784,2,"node_1,node_3"
D000785,3,"node_1,node_2,node_3"
D000786,3,"node_4,node_6,node_9"
D000787,4,"node_1,node_2,node_3,node_9"
D000788,4,"node_1,node_2,node_3,node_9"
D000789,4,"node_1,node_2,node_3,node_9"
D000790,3,"node_10,node_2,node_5"
D000792,3,"node_10,node_2,node_5"
D000793,3,"node_1,node_2,node_3"
D000794,3,"node_3,node_4,node_7"
D000795,7,"node_1,node_10,node_3,node_4,node_5,node_7,node_8"
D000796,4,"node_2,node_3,node_4,node_6"
D000798,2,"node_1,node_3"
D000799,5,"node_1,node_2,node_3,node_6,node_9"
D000800,5,"node_3,node_5,node_6,node_7,node_8"
D000801,2,"node_2,node_8"
D000802,4,"node_2,node_4,node_5,node_8"
D000803,6,"node_1,node_2,node_4,node_5,node_6,node_8"
D000804,6,"node_1,node_2,node_4,node_5,node_6,node_8"
D000805,6,"node_1,node_2,node_4,node_5,node_6,node_8"
D000806,3,"node_1,node_10,node_4"
D000808,2,"node_4,node_5"
D000809,6,"node_1,node_2,node_4,node_5,node_6,node_8"
D000810,3,"node_1,node_4,node_6"
D000811,2,"node_2,node_8"
D000812,3,"node_1,node_4,node_7"
D000813,4,"node_10,node_4,node_7,node_8"
D000814,3,"node_10,node_4,node_7"
D000815,5,"node_1,node_2,node_4,node_5,node_9"
D000816,3,"node_4,node_7,node_8"
D000817,6,"node_10,node_4,node_5,node_7,node_8,node_9"
D000818,2,"node_2,node_8"
D000819,3,"node_1,node_6,node_9"
D000820,2,"node_1,node_3"
D000821,5,"node_10,node_4,node_6,node_7,node_9"
D000822,3,"node_10,node_5,node_9"
D000823,3,"node_2,node_5,node_6"
D000824,3,"node_4,node_7,node_9"
D000825,3,"node_1,node_5,node_9"
D000826,3,"node_1,node_5,node_6"
D000827,2,"node_2,node_9"
D000828,2,"node_2,node_8"
D000829,2,"node_2,node_8"
D000830,2,"node_2,node_8"
D000831,2,"node_2,node_8"
D000832,2,"node_2,node_8"
D000833,2,"node_2,node_8"
D000835,2,"node_2,node_8"
D000836,2,"node_2,node_8"
D000837,2,"node_1,node_4"
D000838,3,"node_4,node_6,node_9"
D000839,2,"node_1,node_3"
D000840,4,"node_4,node_5,node_7,node_8"
D000841,3,"node_4,node_7,node_8"
D000842,3,"node_1,node_5,node_7"
D000843,3,"node_1,node_2,node_8"
D000844,3,"node_3,node_5,node_8"
D000845,2,"node_2,node_8"
D000846,5,"node_1,node_2,node_4,node_8,node_9"
D000847,2,"node_2,node_4"
D000848,5,"node_3,node_5,node_6,node_7,node_8"
D000849,4,"node_10,node_2,node_3,node_4"
D000850,4,"node_1,node_2,node_6,node_9"
D000851,2,"node_2,node_9"
D000852,2,"node_2,node_8"
D000853,4,"node_1,node_3,node_5,node_6"
D000854,2,"node_2,node_8"
D000855,2,"node_2,node_3"
D000856,2,"node_1,node_6"
D000857,4,"node_10,node_2,node_3,node_4"
D000858,7,"node_10,node_2,node_3,node_5,node_7,node_8,node_9"
D000860,2,"node_2,node_3"
D000861,2,"node_4,node_5"
D000862,4,"node_1,node_4,node_7,node_8"
D000863,3,"node_1,node_10,node_4"
D000864,2,"node_1,node_6"
D000865,3,"node_4,node_7,node_8"
D000866,2,"node_2,node_8"
D000867,3,"node_1,node_5,node_9"
D000868,4,"node_1,node_3,node_5,node_9"
D000869,3,"node_1,node_5,node_9"
D000870,6,"node_1,node_2,node_3,node_4,node_7,node_8"
D000871,3,"node_1,node_10,node_4"
D000872,5,"node_3,node_4,node_7,node_8,node_9"
D000873,5,"node_4,node_5,node_7,node_8,node_9"
D000874,4,"node_3,node_4,node_5,node_8"
D000875,5,"node_4,node_5,node_7,node_8,node_9"
D000876,3,"node_4,node_8,node_9"
D000877,3,"node_1,node_2,node_4"
D000878,3,"node_1,node_2,node_4"
D000880,5,"node_4,node_5,node_7,node_8,node_9"
D000881,2,"node_3,node_5"
D000882,2,"node_2,node_8"
D000883,4,"node_2,node_4,node_6,node_9"
D000884,3,"node_2,node_4,node_9"
D000885,3,"node_2,node_4,node_9"
D000886,6,"node_10,node_2,node_3,node_4,node_5,node_6"
D000887,6,"node_1,node_3,node_4,node_5,node_6,node_8"
D000888,2,"node_4,node_5"
D000889,3,"node_1,node_10,node_4"
D000890,3,"node_1,node_10,node_4"
D000891,3,"node_1,node_10,node_4"
D000892,3,"node_1,node_10,node_4"
D000893,3,"node_1,node_10,node_4"
D000894,3,"node_1,node_10,node_4"
D000897,3,"node_1,node_10,node_4"
D000898,4,"node_2,node_7,node_8,node_9"
D000899,3,"node_4,node_7,node_8"
D000900,3,"node_1,node_10,node_4"
D000903,3,"node_1,node_10,node_4"
D000904,3,"node_1,node_10,node_4"
D000906,2,"node_4,node_5"
D000907,2,"node_4,node_5"
D000908,2,"node_4,node_5"
D000909,2,"node_4,node_5"
D000910,2,"node_4,node_5"
D000911,2,"node_4,node_5"
D000912,2,"node_4,node_5"
D000913,2,"node_4,node_5"
D000914,2,"node_4,node_5"
D000915,4,"node_2,node_4,node_7,node_8"
D000916,3,"node_4,node_7,node_8"
D000917,2,"node_4,node_7"
D000918,3,"node_4,node_7,node_9"
D000919,6,"node_10,node_2,node_5,node_6,node_7,node_9"
D000920,3,"node_4,node_7,node_8"
D000921,4,"node_1,node_10,node_7,node_9"
D000922,5,"node_1,node_10,node_2,node_4,node_5"
D000923,3,"node_1,node_10,node_4"
D000924,3,"node_1,node_10,node_4"
D000925,3,"node_1,node_10,node_4"
D000926,4,"node_10,node_4,node_6,node_7"
D000927,3,"node_1,node_10,node_4"
D000928,3,"node_1,node_10,node_4"
D000929,3,"node_1,node_10,node_4"
D000930,3,"node_1,node_10,node_4"
D000931,3,"node_1,node_10,node_4"
D000932,3,"node_1,node_10,node_4"
D000933,3,"node_1,node_10,node_4"
D000934,3,"node_1,node_10,node_4"
D000935,3,"node_1,node_10,node_4"
D000936,3,"node_4,node_5,node_8"
D000937,3,"node_2,node_4,node_7"
D000938,3,"node_1,node_7,node_9"
D000939,2,"node_4,node_8"
D000940,3,"node_4,node_7,node_8"
D000941,2,"node_4,node_8"
D000942,3,"node_4,node_5,node_8"
D000943,3,"node_4,node_6,node_8"
D000944,3,"node_4,node_6,node_8"
D000945,3,"node_4,node_6,node_8"
D000946,3,"node_4,node_5,node_8"
D000947,2,"node_4,node_8"
D000949,5,"node_3,node_4,node_5,node_7,node_8"
D000950,3,"node_4,node_6,node_8"
D000951,2,"node_4,node_8"
D000952,3,"node_4,node_5,node_8"
D000953,3,"node_4,node_5,node_8"
D000954,2,"node_4,node_8"
D000955,2,"node_4,node_8"
D000956,3,"node_4,node_5,node_8"
D000957,3,"node_4,node_5,node_8"
D000958,4,"node_1,node_2,node_5,node_6"
D000959,3,"node_1,node_10,node_4"
D000960,3,"node_1,node_10,node_4"
D000961,5,"node_1,node_4,node_5,node_7,node_8"
D000962,3,"node_1,node_10,node_4"
D000963,4,"node_1,node_10,node_2,node_4"
D000964,4,"node_1,node_10,node_2,node_4"
D000965,4,"node_10,node_2,node_4,node_6"
D000966,3,"node_2,node_4,node_7"
D000967,5,"node_1,node_3,node_4,node_7,node_9"
D000968,3,"node_3,node_4,node_7"
D000969,3,"node_1,node_10,node_4"
D000970,3,"node_1,node_10,node_4"
D000971,3,"node_1,node_3,node_5"
D000972,3,"node_1,node_10,node_4"
D000974,2,"node_4,node_5"
D000975,5,"node_1,node_10,node_4,node_5,node_8"
D000976,2,"node_4,node_5"
D000977,3,"node_1,node_10,node_4"
D000978,3,"node_1,node_10,node_4"
D000979,4,"node_3,node_4,node_5,node_7"
D000980,3,"node_1,node_10,node_4"
D000981,3,"node_1,node_10,node_4"
D000982,3,"node_1,node_10,node_4"
D000983,3,"node_4,node_7,node_8"
D000985,2,"node_4,node_6"
D000986,3,"node_1,node_10,node_4"
D000987,3,"node_1,node_3,node_6"
D000988,4,"node_1,node_10,node_2,node_4"
D000989,2,"node_4,node_5"
D000990,4,"node_4,node_5,node_7,node_8"
D000991,3,"node_1,node_10,node_4"
D000992,4,"node_4,node_5,node_7,node_8"
D000993,3,"node_1,node_10,node_4"
D000994,3,"node_1,node_10,node_4"
D000995,3,"node_1,node_10,node_4"
D000996,3,"node_1,node_10,node_4"
D000997,4,"node_4,node_5,node_7,node_8"
D000998,3,"node_1,node_10,node_4"
D000999,3,"node_1,node_6,node_9"
D001000,2,"node_2,node_8"
D001001,2,"node_2,node_8"
D001002,5,"node_10,node_2,node_3,node_5,node_8"
D001003,3,"node_1,node_6,node_9"
D001004,3,"node_3,node_6,node_7"
D001005,5,"node_3,node_4,node_6,node_7,node_8"
D001006,4,"node_3,node_4,node_5,node_6"
D001007,3,"node_4,node_6,node_9"
D001008,3,"node_1,node_2,node_6"
D001009,3,"node_4,node_6,node_9"
D001010,4,"node_1,node_10,node_2,node_6"
D001011,3,"node_1,node_3,node_6"
D001012,3,"node_1,node_3,node_6"
D001013,3,"node_1,node_3,node_6"
D001014,2,"node_1,node_3"
D001015,2,"node_1,node_3"
D001016,6,"node_1,node_2,node_3,node_4,node_5,node_7"
D001017,5,"node_3,node_5,node_6,node_7,node_9"
D001018,2,"node_1,node_3"
D001019,4,"node_1,node_3,node_5,node_8"
D001020,2,"node_3,node_9"
D001021,3,"node_1,node_3,node_6"
D001022,2,"node_3,node_9"
D001023,2,"node_3,node_9"
D001024,2,"node_3,node_9"
D001025,2,"node_1,node_3"
D001026,2,"node_3,node_5"
D001027,3,"node_10,node_2,node_5"
D001028,5,"node_3,node_5,node_6,node_7,node_9"
D001029,2,"node_2,node_8"
D001030,4,"node_1,node_4,node_7,node_8"
D001031,4,"node_3,node_4,node_6,node_7"
D001032,3,"node_4,node_7,node_8"
D001034,3,"node_10,node_2,node_5"
D001035,3,"node_1,node_3,node_4"
D001036,3,"node_1,node_3,node_4"
D001037,4,"node_10,node_2,node_3,node_4"
D001039,4,"node_10,node_2,node_3,node_4"
D001041,4,"node_10,node_2,node_3,node_4"
D001042,2,"node_2,node_8"
D001044,6,"node_10,node_2,node_3,node_4,node_8,node_9"
D001045,2,"node_1,node_8"
D001046,3,"node_1,node_10,node_4"
D001047,4,"node_10,node_5,node_7,node_9"
D001048,2,"node_2,node_8"
D001049,4,"node_2,node_3,node_7,node_8"
D001050,5,"node_1,node_3,node_4,node_6,node_7"
D001051,4,"node_1,node_2,node_4,node_5"
D001052,2,"node_4,node_5"
D001053,3,"node_4,node_5,node_7"
D001054,3,"node_4,node_5,node_7"
D001055,3,"node_4,node_5,node_7"
D001056,3,"node_4,node_5,node_7"
D001057,3,"node_4,node_5,node_7"
D001058,4,"node_4,node_5,node_8,node_9"
D001059,2,"node_4,node_5"
D001060,4,"node_4,node_5,node_8,node_9"
D001061,3,"node_1,node_5,node_6"
D001062,2,"node_2,node_5"
D001063,5,"node_3,node_4,node_6,node_7,node_8"
D001064,4,"node_3,node_6,node_7,node_9"
D001065,3,"node_1,node_6,node_9"
D001066,6,"node_10,node_2,node_4,node_6,node_7,node_9"
D001067,3,"node_1,node_10,node_4"
D001068,4,"node_1,node_2,node_3,node_6"
D001069,4,"node_2,node_4,node_7,node_9"
D001070,3,"node_1,node_6,node_9"
D001071,2,"node_2,node_4"
D001072,6,"node_10,node_2,node_3,node_4,node_6,node_9"
D001073,5,"node_4,node_5,node_7,node_8,node_9"
D001074,3,"node_4,node_7,node_9"
D001076,3,"node_10,node_4,node_6"
D001077,3,"node_2,node_6,node_8"
D001078,3,"node_1,node_7,node_9"
D001079,3,"node_3,node_4,node_7"
D001080,5,"node_2,node_4,node_6,node_7,node_8"
D001081,3,"node_1,node_2,node_4"
D001082,4,"node_1,node_5,node_8,node_9"
D001083,2,"node_1,node_6"
D001084,5,"node_2,node_4,node_6,node_8,node_9"
D001085,5,"node_2,node_4,node_6,node_7,node_8"
D001086,5,"node_1,node_4,node_6,node_7,node_8"
D001087,3,"node_1,node_4,node_6"
D001088,3,"node_2,node_4,node_6"
D001089,2,"node_3,node_4"
D001091,4,"node_1,node_2,node_4,node_5"
D001092,4,"node_1,node_2,node_4,node_5"
D001093,4,"node_1,node_2,node_4,node_5"
D001094,4,"node_1,node_2,node_4,node_5"
D001095,2,"node_4,node_9"
D001096,2,"node_4,node_6"
D001097,2,"node_2,node_8"
D001098,5,"node_1,node_3,node_4,node_5,node_9"
D001099,3,"node_1,node_4,node_8"
D001100,2,"node_10,node_3"
D001101,4,"node_2,node_4,node_8,node_9"
D001102,3,"node_10,node_3,node_9"
D001103,3,"node_1,node_2,node_9"
D001104,3,"node_3,node_4,node_8"
D001105,3,"node_2,node_5,node_9"
D001106,3,"node_2,node_4,node_9"
D001107,2,"node_10,node_5"
D001108,2,"node_10,node_5"
D001109,6,"node_1,node_10,node_2,node_7,node_8,node_9"
D001110,3,"node_1,node_6,node_7"
D001111,3,"node_1,node_4,node_8"
D001112,3,"node_1,node_3,node_4"
D001113,3,"node_3,node_8,node_9"
D001114,3,"node_2,node_4,node_8"
D001115,4,"node_4,node_5,node_7,node_8"
D001116,3,"node_1,node_2,node_3"
D001117,2,"node_10,node_3"
D001118,3,"node_1,node_5,node_6"
D001119,3,"node_1,node_2,node_4"
D001120,3,"node_3,node_4,node_5"
D001121,3,"node_1,node_2,node_4"
D001122,3,"node_1,node_2,node_4"
D001123,3,"node_1,node_2,node_4"
D001124,3,"node_1,node_2,node_4"
D001125,5,"node_3,node_4,node_5,node_7,node_9"
D001126,3,"node_1,node_2,node_4"
D001127,4,"node_1,node_4,node_5,node_6"
D001128,4,"node_10,node_3,node_4,node_6"
D001129,5,"node_2,node_3,node_4,node_6,node_9"
D001130,3,"node_1,node_5,node_6"
D001131,3,"node_1,node_5,node_6"
D001132,3,"node_1,node_5,node_7"
D001133,3,"node_1,node_2,node_8"
D001134,2,"node_3,node_5"
D001135,2,"node_2,node_8"
D001136,3,"node_1,node_10,node_6"
D001138,2,"node_4,node_7"
D001139,5,"node_10,node_3,node_5,node_6,node_9"
D001140,4,"node_3,node_4,node_7,node_8"
D001141,5,"node_1,node_2,node_4,node_5,node_9"
D001142,3,"node_1,node_2,node_4"
D001143,4,"node_10,node_3,node_6,node_7"
D001145,3,"node_2,node_3,node_9"
D001146,3,"node_2,node_3,node_9"
D001147,2,"node_4,node_7"
D001148,2,"node_4,node_7"
D001149,3,"node_4,node_6,node_9"
D001150,2,"node_4,node_7"
D001151,3,"node_10,node_4,node_6"
D001152,4,"node_4,node_6,node_7,node_9"
D001153,2,"node_4,node_7"
D001154,3,"node_1,node_6,node_8"
D001155,6,"node_2,node_3,node_4,node_5,node_6,node_9"
D001156,2,"node_2,node_8"
D001157,2,"node_1,node_3"
D001158,3,"node_1,node_3,node_6"
D001159,6,"node_1,node_2,node_3,node_5,node_6,node_7"
D001160,3,"node_1,node_3,node_6"
D001161,2,"node_1,node_3"
D001162,2,"node_1,node_3"
D001163,3,"node_1,node_3,node_6"
D001164,6,"node_1,node_2,node_3,node_5,node_6,node_7"
D001165,5,"node_1,node_3,node_5,node_6,node_7"
D001166,2,"node_5,node_8"
D001167,2,"node_1,node_3"
D001168,3,"node_3,node_5,node_8"
D001169,5,"node_2,node_3,node_5,node_6,node_8"
D001170,3,"node_3,node_5,node_8"
D001171,6,"node_1,node_3,node_5,node_6,node_8,node_9"
D001172,6,"node_1,node_3,node_5,node_6,node_8,node_9"
D001173,3,"node_10,node_2,node_3"
D001174,2,"node_5,node_6"
D001175,3,"node_10,node_2,node_5"
D001176,6,"node_10,node_3,node_5,node_6,node_8,node_9"
D001177,3,"node_3,node_5,node_8"
D001178,3,"node_3,node_5,node_6"
D001179,2,"node_4,node_6"
D001180,4,"node_1,node_4,node_7,node_8"
D001181,2,"node_2,node_8"
D001182,5,"node_10,node_2,node_5,node_6,node_8"
D001183,2,"node_3,node_9"
D001184,4,"node_10,node_2,node_3,node_4"
D001185,4,"node_2,node_3,node_7,node_9"
D001186,3,"node_10,node_5,node_8"
D001187,2,"node_5,node_8"
D001188,2,"node_2,node_8"
D001189,5,"node_1,node_2,node_4,node_5,node_9"
D001190,3,"node_10,node_4,node_7"
D001191,3,"node_1,node_2,node_4"
D001192,3,"node_1,node_2,node_4"
D001193,4,"node_1,node_10,node_7,node_8"
D001194,3,"node_3,node_4,node_6"
D001195,4,"node_3,node_4,node_5,node_8"
D001196,1,node_3
D001197,2,"node_2,node_8"
D001198,1,node_3
D001199,2,"node_2,node_8"
D001200,2,"node_2,node_8"
D001201,2,"node_2,node_3"
D001202,2,"node_1,node_8"
D001203,3,"node_2,node_3,node_8"
D001204,3,"node_1,node_2,node_4"
D001205,5,"node_1,node_3,node_4,node_7,node_9"
D001206,3,"node_3,node_5,node_7"
D001207,2,"node_4,node_6"
D001208,3,"node_1,node_6,node_8"
D001209,3,"node_1,node_6,node_8"
D001210,3,"node_1,node_6,node_8"
D001211,3,"node_1,node_6,node_8"
D001212,4,"node_3,node_4,node_5,node_7"
D001213,3,"node_10,node_3,node_4"
D001215,3,"node_1,node_2,node_4"
D001216,3,"node_3,node_4,node_5"
D001217,3,"node_1,node_2,node_4"
D001218,2,"node_4,node_5"
D001219,3,"node_1,node_2,node_4"
D001220,3,"node_1,node_2,node_4"
D001221,3,"node_1,node_2,node_4"
D001222,3,"node_1,node_2,node_4"
D001223,3,"node_1,node_2,node_4"
D001224,3,"node_3,node_4,node_5"
D001225,3,"node_1,node_2,node_4"
D001226,3,"node_1,node_2,node_4"
D001227,3,"node_1,node_2,node_4"
D001228,2,"node_3,node_5"
D001229,7,"node_1,node_10,node_3,node_4,node_5,node_8,node_9"
D001230,3,"node_2,node_3,node_8"
D001231,3,"node_2,node_3,node_8"
D001232,3,"node_2,node_3,node_8"
D001233,3,"node_2,node_3,node_8"
D001234,3,"node_2,node_3,node_8"
D001235,3,"node_2,node_3,node_8"
D001236,3,"node_2,node_3,node_8"
D001237,4,"node_2,node_3,node_5,node_6"
D001238,3,"node_3,node_5,node_9"
D001239,3,"node_1,node_10,node_7"
D001240,4,"node_10,node_4,node_6,node_9"
D001241,3,"node_4,node_7,node_8"
D001242,3,"node_1,node_6,node_9"
D001243,2,"node_10,node_5"
D001244,5,"node_10,node_2,node_6,node_8,node_9"
D001245,3,"node_10,node_6,node_8"
D001246,4,"node_10,node_4,node_6,node_7"
D001247,2,"node_2,node_3"
D001248,2,"node_1,node_3"
D001249,5,"node_10,node_3,node_4,node_8,node_9"
D001250,4,"node_10,node_3,node_8,node_9"
D001251,2,"node_1,node_3"
D001252,3,"node_1,node_10,node_4"
D001253,4,"node_1,node_2,node_4,node_7"
D001254,3,"node_3,node_4,node_7"
D001255,3,"node_1,node_4,node_8"
D001256,3,"node_10,node_4,node_8"
D001257,3,"node_1,node_2,node_3"
D001259,4,"node_10,node_2,node_3,node_4"
D001260,8,"node_1,node_10,node_3,node_4,node_5,node_7,node_8,node_9"
D001261,3,"node_3,node_4,node_8"
D001262,4,"node_10,node_4,node_6,node_7"
D001264,4,"node_10,node_2,node_3,node_4"
D001265,3,"node_3,node_5,node_7"
D001266,3,"node_1,node_2,node_6"
D001267,3,"node_1,node_4,node_6"
D001268,3,"node_1,node_2,node_8"
D001269,3,"node_1,node_2,node_8"
D001270,3,"node_1,node_2,node_8"
D001271,3,"node_2,node_8,node_9"
D001272,5,"node_4,node_5,node_6,node_7,node_8"
D001273,3,"node_1,node_5,node_8"
D001274,5,"node_4,node_5,node_6,node_7,node_8"
D001275,3,"node_1,node_2,node_4"
D001276,3,"node_1,node_2,node_4"
D001277,3,"node_1,node_2,node_4"
D001278,4,"node_3,node_4,node_7,node_8"
D001279,3,"node_4,node_8,node_9"
D001280,3,"node_4,node_7,node_8"
D001281,3,"node_2,node_3,node_9"
D001282,3,"node_2,node_3,node_9"
D001283,3,"node_1,node_3,node_6"
D001284,3,"node_1,node_2,node_3"
D001285,4,"node_4,node_5,node_7,node_8"
D001286,4,"node_4,node_5,node_7,node_8"
D001287,2,"node_6,node_7"
D001288,2,"node_10,node_6"
D001289,3,"node_1,node_10,node_6"
D001290,3,"node_10,node_6,node_9"
D001291,6,"node_10,node_4,node_5,node_6,node_8,node_9"
D001292,3,"node_10,node_6,node_9"
D001293,6,"node_10,node_4,node_5,node_6,node_8,node_9"
D001294,6,"node_10,node_4,node_5,node_6,node_8,node_9"
D001295,3,"node_10,node_2,node_8"
D001296,5,"node_10,node_2,node_5,node_8,node_9"
D001297,3,"node_4,node_5,node_7"
D001298,2,"node_1,node_8"
D001299,3,"node_10,node_2,node_5"
D001300,3,"node_10,node_2,node_5"
D001301,3,"node_10,node_2,node_5"
D001302,3,"node_10,node_2,node_5"
D001303,3,"node_1,node_4,node_8"
D001304,5,"node_10,node_3,node_5,node_7,node_9"
D001305,6,"node_10,node_2,node_6,node_7,node_8,node_9"
D001306,2,"node_1,node_4"
D001307,6,"node_10,node_2,node_6,node_7,node_8,node_9"
D001308,9,"node_1,node_10,node_2,node_3,node_4,node_5,node_6,node_7,node_9"
D001309,6,"node_10,node_2,node_6,node_7,node_8,node_9"
D001310,3,"node_3,node_4,node_7"
D001312,3,"node_4,node_7,node_9"
D001313,3,"node_4,node_7,node_8"
D001314,3,"node_10,node_2,node_5"
D001315,4,"node_1,node_2,node_3,node_6"
D001317,3,"node_1,node_10,node_6"
D001318,3,"node_1,node_6,node_9"
D001319,2,"node_2,node_9"
D001321,3,"node_1,node_10,node_6"
D001322,2,"node_5,node_6"
D001323,2,"node_4,node_5"
D001324,2,"node_4,node_8"
D001325,2,"node_1,node_8"
D001326,6,"node_2,node_3,node_4,node_5,node_6,node_9"
D001327,2,"node_3,node_9"
